date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:36:12	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/gynecology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gynecology.c01.delayed	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-shilpa-shivanna)
02:36:13	93340/93340	---MCZ	200	added ('OK')	text/html	etag:W/%22XS7nUaOilbfZC2uzC/YmVg==%22	https://www.docsapp.in/health/online/gynecology/doctor/dr-shreedevi-tanksale	D:/DOC/docsAutomate/automate/www.docsapp.in/health/online/gynecology/doctor/dr-shreedevi-tanksale.html	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-shilpa-shivanna)
02:36:13	92431/92431	---MCZ	200	added ('OK')	text/html	etag:W/%22kdxiLY05qhTqTkzL9ds14Q==%22	https://www.docsapp.in/health/online/gynecology/doctor/dr-chaya-patil	D:/DOC/docsAutomate/automate/www.docsapp.in/health/online/gynecology/doctor/dr-chaya-patil.html	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-shilpa-shivanna)
02:36:13	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/gynecology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gynecology.c04.delayed	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-shilpa-shivanna)
02:36:13	214/214	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:06:14%20GMT	https://www.docsapp.in/health/gynecology/missed-periods	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gynecology/missed-periods	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-shilpa-shivanna)
02:36:13	224/224	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:06:14%20GMT	https://www.docsapp.in/health/gynecology/anorectal-disorders	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gynecology/anorectal-disorders	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-shilpa-shivanna)
02:36:13	244/244	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:06:14%20GMT	https://www.docsapp.in/health/gynecology/vaginal-discharge-flow-problems	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gynecology/vaginal-discharge-flow-problems	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-shilpa-shivanna)
02:36:14	208/208	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:06:14%20GMT	https://www.docsapp.in/health/gynecology/breast-pain	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gynecology/breast-pain	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-shilpa-shivanna)
02:36:14	222/222	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:06:15%20GMT	https://www.docsapp.in/health/gynecology/menstrual-disorder	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gynecology/menstrual-disorder	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-shilpa-shivanna)
02:36:14	220/220	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:06:15%20GMT	https://www.docsapp.in/health/gynecology/irregular-periods	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gynecology/irregular-periods	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-shilpa-shivanna)
02:36:14	234/234	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:06:15%20GMT	https://www.docsapp.in/health/gynecology/skin-genital-issues-female	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gynecology/skin-genital-issues-female	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-shilpa-shivanna)
02:36:15	208/208	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:06:15%20GMT	https://www.docsapp.in/health/gynecology/breast-size	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gynecology/breast-size	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-shilpa-shivanna)
02:36:15	196/196	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:06:15%20GMT	https://www.docsapp.in/health/gynecology/pcod	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gynecology/pcod	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-shilpa-shivanna)
02:36:15	214/214	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:06:16%20GMT	https://www.docsapp.in/health/gynecology/uterine-issues	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gynecology/uterine-issues	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-shilpa-shivanna)
02:36:15	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/sexology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/sexology.c0f.delayed	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-shilpa-shivanna)
02:36:15	188/188	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:06:16%20GMT	https://www.docsapp.in/health/dermatology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/dermatology	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-shilpa-shivanna)
02:36:15	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/gynecology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gynecology.c11.delayed	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-shilpa-shivanna)
02:36:16	198/198	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:06:16%20GMT	https://www.docsapp.in/health/gastroenterology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gastroenterology	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-shilpa-shivanna)
02:36:16	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:06:16%20GMT	https://www.docsapp.in/health/generalmedicine	D:/DOC/docsAutomate/automate/www.docsapp.in/health/generalmedicine	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-shilpa-shivanna)
02:36:16	188/188	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:06:17%20GMT	https://www.docsapp.in/health/diabetesconsult	D:/DOC/docsAutomate/automate/www.docsapp.in/health/diabetesconsult	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-shilpa-shivanna)
02:36:16	182/182	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:06:17%20GMT	https://www.docsapp.in/health/oncology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/oncology	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-shilpa-shivanna)
02:36:16	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/cardiology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/cardiology.c16.delayed	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-shilpa-shivanna)
02:36:17	186/186	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:06:17%20GMT	https://www.docsapp.in/health/psychiatry	D:/DOC/docsAutomate/automate/www.docsapp.in/health/psychiatry	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-shilpa-shivanna)
02:36:17	200/200	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:06:17%20GMT	https://www.docsapp.in/health/infertility	D:/DOC/docsAutomate/automate/www.docsapp.in/health/infertility	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-shilpa-shivanna)
02:36:17	184/184	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:06:18%20GMT	https://www.docsapp.in/health/neurology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/neurology	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-shilpa-shivanna)
02:36:17	136/136	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:06:18%20GMT	https://www.docsapp.in/health/online/gynecology/doctor/index.html	D:/DOC/docsAutomate/automate/www.docsapp.in/health/online/gynecology/doctor/index.html	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-ritu-choudhary)
02:36:17	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/gynecology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gynecology.c1b.delayed	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-ritu-choudhary)
02:36:18	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/gynecology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gynecology.c1c.delayed	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-ritu-choudhary)
02:36:18	49232/49232	---MCZ	200	added ('OK')	text/html	etag:W/%22cGUYa8T/Ox8cL/3zbtZkow==%22	https://www.docsapp.in/health/gynecology/questions/6534690-I-%20missed-my-periods	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gynecology/questions/6534690-I-%20missed-my-periods.html	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-ritu-choudhary)
02:36:18	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/gynecology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gynecology.c1e.delayed	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-ritu-choudhary)
02:36:18	94141/94141	---MCZ	200	added ('OK')	text/html	etag:W/%22autfH/0MioGqDZfevDy91A==%22	https://www.docsapp.in/health/online/gynecology/doctor/dr-tara-devi-	D:/DOC/docsAutomate/automate/www.docsapp.in/health/online/gynecology/doctor/dr-tara-devi-.html	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-ritu-choudhary)
02:36:18	93888/93888	---MCZ	200	added ('OK')	text/html	etag:W/%22Vbmqslt/ZZ7dR9pKIJXAig==%22	https://www.docsapp.in/health/online/gynecology/doctor/dr-b.-lalitha-devi	D:/DOC/docsAutomate/automate/www.docsapp.in/health/online/gynecology/doctor/dr-b.html	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-ritu-choudhary)
02:36:18	92648/92648	---MCZ	200	added ('OK')	text/html	etag:W/%22Sq5737o2KHOFLR05C2AiCg==%22	https://www.docsapp.in/health/online/gynecology/doctor/dr-neelima-padmanaban	D:/DOC/docsAutomate/automate/www.docsapp.in/health/online/gynecology/doctor/dr-neelima-padmanaban.html	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-ritu-choudhary)
02:36:18	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/gynecology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gynecology.c22.delayed	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-ritu-choudhary)
02:36:18	214/214	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:06:19%20GMT	https://www.docsapp.in/health/gynecology/missed-periods	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gynecology/missed-periods	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-ritu-choudhary)
02:36:19	224/224	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:06:19%20GMT	https://www.docsapp.in/health/gynecology/anorectal-disorders	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gynecology/anorectal-disorders	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-ritu-choudhary)
02:36:19	244/244	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:06:19%20GMT	https://www.docsapp.in/health/gynecology/vaginal-discharge-flow-problems	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gynecology/vaginal-discharge-flow-problems	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-ritu-choudhary)
02:36:19	208/208	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:06:20%20GMT	https://www.docsapp.in/health/gynecology/breast-pain	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gynecology/breast-pain	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-ritu-choudhary)
02:36:19	222/222	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:06:20%20GMT	https://www.docsapp.in/health/gynecology/menstrual-disorder	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gynecology/menstrual-disorder	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-ritu-choudhary)
02:36:20	220/220	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:06:20%20GMT	https://www.docsapp.in/health/gynecology/irregular-periods	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gynecology/irregular-periods	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-ritu-choudhary)
02:36:20	234/234	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:06:20%20GMT	https://www.docsapp.in/health/gynecology/skin-genital-issues-female	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gynecology/skin-genital-issues-female	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-ritu-choudhary)
02:36:20	208/208	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:06:21%20GMT	https://www.docsapp.in/health/gynecology/breast-size	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gynecology/breast-size	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-ritu-choudhary)
02:36:20	196/196	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:06:21%20GMT	https://www.docsapp.in/health/gynecology/pcod	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gynecology/pcod	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-ritu-choudhary)
02:36:21	214/214	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:06:21%20GMT	https://www.docsapp.in/health/gynecology/uterine-issues	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gynecology/uterine-issues	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-ritu-choudhary)
02:36:21	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/sexology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/sexology.c2d.delayed	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-ritu-choudhary)
02:36:21	188/188	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:06:21%20GMT	https://www.docsapp.in/health/dermatology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/dermatology	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-ritu-choudhary)
02:36:21	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/gynecology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gynecology.c2f.delayed	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-ritu-choudhary)
02:36:21	198/198	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:06:22%20GMT	https://www.docsapp.in/health/gastroenterology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gastroenterology	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-ritu-choudhary)
02:36:21	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:06:22%20GMT	https://www.docsapp.in/health/generalmedicine	D:/DOC/docsAutomate/automate/www.docsapp.in/health/generalmedicine	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-ritu-choudhary)
02:36:21	188/188	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:06:22%20GMT	https://www.docsapp.in/health/diabetesconsult	D:/DOC/docsAutomate/automate/www.docsapp.in/health/diabetesconsult	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-ritu-choudhary)
02:36:22	182/182	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:06:22%20GMT	https://www.docsapp.in/health/oncology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/oncology	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-ritu-choudhary)
02:36:22	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/cardiology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/cardiology.c34.delayed	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-ritu-choudhary)
02:36:22	186/186	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:06:23%20GMT	https://www.docsapp.in/health/psychiatry	D:/DOC/docsAutomate/automate/www.docsapp.in/health/psychiatry	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-ritu-choudhary)
02:36:22	200/200	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:06:23%20GMT	https://www.docsapp.in/health/infertility	D:/DOC/docsAutomate/automate/www.docsapp.in/health/infertility	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-ritu-choudhary)
02:36:22	184/184	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:06:23%20GMT	https://www.docsapp.in/health/neurology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/neurology	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-ritu-choudhary)
02:36:23	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/gynecology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gynecology.c38.delayed	(from https://www.docsapp.in/health/gynecology/questions/6507423-irregular-periods)
02:36:23	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/gynecology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gynecology.c39.delayed	(from https://www.docsapp.in/health/gynecology/questions/6507423-irregular-periods)
02:36:23	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/gynecology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gynecology.c3a.delayed	(from https://www.docsapp.in/health/gynecology/questions/6507423-irregular-periods)
02:36:24	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/gynecology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gynecology.c3c.delayed	(from https://www.docsapp.in/health/gynecology/questions/6507423-irregular-periods)
02:36:24	106/106	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Dec%202022%2021:06:25%20GMT	https://www.docsapp.in/health/gynecology//questions/6713562-i-m-suffering-from-giddiness-%20vaginal-pain-lower-abdomen-pain	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gynecology/questions/6713562-i-m-suffering-from-giddiness-%20vaginal-pain-lower-abdomen-pain	(from https://www.docsapp.in/health/gynecology/questions/6507423-irregular-periods)
02:36:24	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/gynecology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gynecology.c3e.delayed	(from https://www.docsapp.in/health/gynecology/questions/6507423-irregular-periods)
02:36:24	186/186	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:06:25%20GMT	https://www.docsapp.in/health/psychiatry	D:/DOC/docsAutomate/automate/www.docsapp.in/health/psychiatry	(from https://www.docsapp.in/health/gynecology/questions/6507423-irregular-periods)
02:36:24	19612/19612	---M--	200	added ('OK')	image/jpeg	etag:%22fbdd57fb57c6ce9e62d1e3455ec65976%22	https://docsapp-doctor.s3.us-west-2.amazonaws.com/profile_images/786.JPG	D:/DOC/docsAutomate/automate/docsapp-doctor.s3.us-west-2.amazonaws.com/profile_images/786.jpg	(from https://www.docsapp.in/health/gynecology/questions/6507423-irregular-periods)
02:36:24	188/188	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:06:25%20GMT	https://www.docsapp.in/health/dermatology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/dermatology	(from https://www.docsapp.in/health/gynecology/questions/6507423-irregular-periods)
02:36:25	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/sexology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/sexology.c41.delayed	(from https://www.docsapp.in/health/gynecology/questions/6507423-irregular-periods)
02:36:25	90/90	---M--	302	error ('Found')	text/html	date:Thu,%2008%20Dec%202022%2021:06:25%20GMT	https://www.docsapp.in/health/generalmedicine/questions	D:/DOC/docsAutomate/automate/www.docsapp.in/health/generalmedicine/questions	(from https://www.docsapp.in/health/gynecology/questions/6507423-irregular-periods)
02:36:25	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:06:25%20GMT	https://www.docsapp.in/health/generalmedicine	D:/DOC/docsAutomate/automate/www.docsapp.in/health/generalmedicine	(from https://www.docsapp.in/health/gynecology/questions/6507423-irregular-periods)
02:36:25	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/gynecology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gynecology.c44.delayed	(from https://www.docsapp.in/health/gynecology/questions/7192503-i-and-my)
02:36:25	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/gynecology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gynecology.c45.delayed	(from https://www.docsapp.in/health/gynecology/questions/7192503-i-and-my)
02:36:25	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/gynecology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gynecology.c46.delayed	(from https://www.docsapp.in/health/gynecology/questions/7192503-i-and-my)
02:36:25	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/gynecology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gynecology.c47.delayed	(from https://www.docsapp.in/health/gynecology/questions/7192503-i-and-my)
02:36:25	60/60	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Dec%202022%2021:06:26%20GMT	https://www.docsapp.in/health/gynecology//questions/6567092-irregular-periods	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gynecology/questions/6567092-irregular-periods	(from https://www.docsapp.in/health/gynecology/questions/7192503-i-and-my)
02:36:25	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/gynecology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gynecology.c49.delayed	(from https://www.docsapp.in/health/gynecology/questions/7192503-i-and-my)
02:36:25	186/186	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:06:26%20GMT	https://www.docsapp.in/health/psychiatry	D:/DOC/docsAutomate/automate/www.docsapp.in/health/psychiatry	(from https://www.docsapp.in/health/gynecology/questions/7192503-i-and-my)
02:36:26	188/188	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:06:26%20GMT	https://www.docsapp.in/health/dermatology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/dermatology	(from https://www.docsapp.in/health/gynecology/questions/7192503-i-and-my)
02:36:26	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/sexology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/sexology.c4c.delayed	(from https://www.docsapp.in/health/gynecology/questions/7192503-i-and-my)
02:36:26	90/90	---M--	302	error ('Found')	text/html	date:Thu,%2008%20Dec%202022%2021:06:26%20GMT	https://www.docsapp.in/health/generalmedicine/questions	D:/DOC/docsAutomate/automate/www.docsapp.in/health/generalmedicine/questions	(from https://www.docsapp.in/health/gynecology/questions/7192503-i-and-my)
02:36:26	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:06:27%20GMT	https://www.docsapp.in/health/generalmedicine	D:/DOC/docsAutomate/automate/www.docsapp.in/health/generalmedicine	(from https://www.docsapp.in/health/gynecology/questions/7192503-i-and-my)
02:36:26	136/136	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:06:27%20GMT	https://www.docsapp.in/health/online/gynecology/doctor/index.html	D:/DOC/docsAutomate/automate/www.docsapp.in/health/online/gynecology/doctor/index.html	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-sheetal-chandorkar)
02:36:27	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/gynecology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gynecology.c50.delayed	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-sheetal-chandorkar)
02:36:27	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/gynecology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gynecology.c51.delayed	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-sheetal-chandorkar)
02:36:27	45921/45921	---MCZ	200	added ('OK')	text/html	etag:W/%229OIPMkluC+UXWEAQQnjKig==%22	https://www.docsapp.in/health/gynecology/questions/6546346-irregular-periods	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gynecology/questions/6546346-irregular-periods.html	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-sheetal-chandorkar)
02:36:27	49954/49954	---MCZ	200	added ('OK')	text/html	etag:W/%22/s+KDcCAiqluP5nnSBxDow==%22	https://www.docsapp.in/health/gynecology/questions/7175124-i-have%20-spotted-bleeding%20-10days-after-my-periods	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gynecology/questions/7175124-i-have%20-spotted-bleeding%20-10days-after-my-periods.html	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-sheetal-chandorkar)
02:36:27	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/gynecology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gynecology.c54.delayed	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-sheetal-chandorkar)
02:36:27	93560/93560	---MCZ	200	added ('OK')	text/html	etag:W/%22vFIPNvKmD9NGc8iawTzagA==%22	https://www.docsapp.in/health/online/gynecology/doctor/dr-deepti-kurmi	D:/DOC/docsAutomate/automate/www.docsapp.in/health/online/gynecology/doctor/dr-deepti-kurmi.html	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-sheetal-chandorkar)
02:36:27	93476/93476	---MCZ	200	added ('OK')	text/html	etag:W/%22M8xteuDG/A8mYQRSO36LZA==%22	https://www.docsapp.in/health/online/gynecology/doctor/dr-purnima-rani-dutta	D:/DOC/docsAutomate/automate/www.docsapp.in/health/online/gynecology/doctor/dr-purnima-rani-dutta.html	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-sheetal-chandorkar)
02:36:28	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/gynecology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gynecology.c58.delayed	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-sheetal-chandorkar)
02:36:28	93898/93898	---MCZ	200	added ('OK')	text/html	etag:W/%22fNdQHoXLK/HbhvA+xuFP3w==%22	https://www.docsapp.in/health/online/gynecology/doctor/dr-tejal-deshmukh	D:/DOC/docsAutomate/automate/www.docsapp.in/health/online/gynecology/doctor/dr-tejal-deshmukh.html	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-sheetal-chandorkar)
02:36:28	214/214	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:06:28%20GMT	https://www.docsapp.in/health/gynecology/missed-periods	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gynecology/missed-periods	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-sheetal-chandorkar)
02:36:28	224/224	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:06:28%20GMT	https://www.docsapp.in/health/gynecology/anorectal-disorders	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gynecology/anorectal-disorders	(from https://www.docsapp.in/health/online/gynecology/doctor/dr-sheetal-chandorkar)
